,points,province,variety,price
1746,2,Tuscany,Prugnolo Gentile,12
1750,2,California,Syrah,45
1753,4,California,Pinot Noir,60
1755,2,California,Rosé,10
1761,3,California,Zinfandel,28
1762,2,California,Cabernet Sauvignon,75
1763,1,NorthernSpain,Tempranillo,10
1764,4,California,Merlot,51
1765,1,California,Marsanne,18
1766,1,California,Red Blend,15
1769,2,California,Zinfandel,38
1771,2,Washington,Petite Sirah,30
1772,2,California,Zinfandel,12
1777,2,California,Chardonnay,45
1778,4,California,Viognier,20
1780,3,California,Pinot Noir,35
1781,3,Tuscany,Sangiovese Grosso,26
1782,2,NorthernSpain,Tempranillo,10
1787,4,California,Grenache,25
1789,2,California,White Blend,10
1793,2,California,Syrah,38
1794,3,Washington,Syrah,30
1795,4,Tuscany,Sangiovese Grosso,94
1797,2,Washington,Riesling,15
1798,2,California,Chardonnay,15
1801,2,Tuscany,Sangiovese,38
1802,1,NorthernSpain,Viura,10
1806,4,Washington,Bordeaux-style White Blend,20
1809,1,NorthernSpain,Tempranillo Blend,25
1811,3,California,Cabernet Franc,105
1812,2,NorthernSpain,Bordeaux-style Red Blend,30
1813,2,California,Pinot Noir,30
1816,2,Tuscany,Red Blend,10
1817,3,NorthernSpain,Mencía,17
1818,3,California,Merlot,38
1822,3,NorthernSpain,Tempranillo Blend,48
1824,4,Tuscany,Sangiovese,60
1826,2,Tuscany,Sangiovese,11
1827,2,California,Barbera,24
1828,2,California,Red Blend,25
1829,3,California,Syrah,25
1831,3,California,Syrah,38
1834,2,NorthernSpain,Verdejo,16
1835,2,California,Zinfandel,35
1836,3,California,Zinfandel,26
1837,4,Washington,Red Blend,120
1840,2,Washington,Cabernet Sauvignon,35
1843,3,Washington,Syrah,28
1850,2,California,Cabernet Sauvignon,55
1851,4,Washington,Red Blend,75
1856,4,Washington,Cabernet Sauvignon,30
1857,2,California,Pinot Noir,26
1861,1,California,Syrah-Grenache,19
1862,4,Bordeaux,Bordeaux-style Red Blend,115
1863,2,California,Chardonnay,18
1867,2,NorthernSpain,Tempranillo Blend,12
1869,1,California,Merlot,24
1870,2,California,Zinfandel,35
1871,1,California,Syrah,35
1873,4,California,Pinot Noir,42
1876,2,California,Pinot Grigio,14
1878,2,California,Syrah,29
1879,4,Tuscany,Merlot,60
1883,2,California,Pinot Noir,34
1884,2,California,Zinfandel,28
1886,3,Washington,Cabernet Franc,32
1894,3,Tuscany,Red Blend,35
1903,2,Washington,Syrah,28
1908,3,California,Gewürztraminer,20
1910,2,California,Pinot Noir,54
1912,2,California,Zinfandel,15
1919,5,NorthernSpain,Tempranillo,150
1920,5,California,Pinot Noir,100
1926,3,Tuscany,Sangiovese,65
1927,3,California,Dornfelder,25
1929,1,California,Syrah,10
1933,2,NorthernSpain,Tempranillo-Merlot,8
1934,4,California,Chardonnay,40
1935,3,Washington,Merlot,27
1936,3,Bordeaux,Bordeaux-style Red Blend,60
1939,2,California,Syrah,33
1940,2,California,Pinot Noir,48
1943,2,Washington,Red Blend,20
1946,3,Tuscany,Sangiovese Grosso,35
1948,2,California,Viognier,21
1950,4,California,Pinot Noir,44
1952,3,Washington,Sangiovese,25
1955,4,California,Sparkling Blend,115
1957,2,California,Red Blend,10
1962,2,California,Chardonnay,7
1965,2,Tuscany,Red Blend,16
1966,2,Tuscany,Sauvignon Blanc,13
1967,4,California,Pinot Noir,58
1969,3,California,Chardonnay,23
1970,2,California,Pinot Noir,42
1974,2,Washington,Merlot,15
1977,2,Washington,Cabernet Franc,30
1978,4,California,Cabernet Sauvignon,100
1980,3,Washington,Red Blend,20
1984,2,California,Sauvignon Blanc,18
1985,2,California,Zinfandel,48
1986,2,California,Petite Verdot,22
1988,3,California,Chardonnay,30
1992,2,California,Merlot,38
1993,3,California,Red Blend,20
1995,3,California,Zinfandel,22
2001,2,California,Sauvignon Blanc,30
2002,2,California,Pinot Noir,45
2009,2,California,Sauvignon Blanc,14
2012,3,Washington,Merlot,15
2015,2,California,Chardonnay,16
2016,2,NorthernSpain,Tempranillo,9
2019,2,California,Sauvignon Blanc,20
2020,3,California,Cabernet Sauvignon,65
2027,2,California,Zinfandel,34
2030,3,California,Syrah,29
2031,2,California,Zinfandel,60
2032,4,California,Cabernet Sauvignon,75
2033,2,California,Chardonnay,42
2034,1,California,Bordeaux-style Red Blend,39
2035,4,California,Sauvignon Blanc,26
2036,3,Washington,Red Blend,25
2037,4,California,Cabernet Sauvignon,62
2040,3,Washington,Syrah,25
2042,2,Tuscany,Sangiovese,20
2043,4,California,Zinfandel,36
2045,3,California,Pinot Noir,36
2046,2,California,Cabernet Sauvignon,19
2047,1,California,Rosé,14
2048,3,Tuscany,Sangiovese,56
2049,3,California,Pinot Noir,50
2050,2,NorthernSpain,Viura,16
2051,2,California,Zinfandel,13
2053,3,California,Cabernet Sauvignon,28
2055,2,California,Merlot,35
2057,2,Tuscany,Sangiovese,18
2058,2,Tuscany,Sangiovese,22
2060,2,California,Sauvignon Blanc,15
2062,3,Bordeaux,Bordeaux-style Red Blend,14
2066,4,California,Cabernet Franc,30
2067,2,Bordeaux,Bordeaux-style White Blend,17
2068,2,California,Chardonnay,35
2070,2,California,Chardonnay,20
2073,2,California,Bordeaux-style Red Blend,25
2078,1,Washington,Syrah,10
2080,2,California,Syrah,32
2081,4,California,Cabernet Sauvignon,60
2086,4,California,Gewürztraminer,22
2088,2,California,Chardonnay,15
2092,4,Washington,White Blend,25
2093,3,California,Cabernet Sauvignon,75
2094,3,California,Merlot,16
2096,2,Tuscany,Pinot Grigio,18
2098,2,California,Red Blend,28
2099,2,Bordeaux,Bordeaux-style Red Blend,25
2100,2,California,Syrah,12
2102,4,California,Pinot Noir,70
2106,2,Washington,Chardonnay,13
2107,2,California,Cabernet Sauvignon,20
2111,2,California,Chardonnay,30
2115,3,Washington,Red Blend,50
2116,3,California,Fumé Blanc,15
2117,3,Bordeaux,Bordeaux-style White Blend,14
2120,3,California,Pinot Noir,50
2121,2,NorthernSpain,Verdejo,23
2122,2,California,Sauvignon Blanc,12
2124,1,California,Pinot Noir,19
2125,2,Washington,Red Blend,18
2129,2,California,Pinot Noir,60
2134,3,Tuscany,Sangiovese,14
2135,2,California,Cabernet Sauvignon,34
2137,4,California,Chardonnay,38
2138,3,Washington,Bordeaux-style Red Blend,55
2143,3,Tuscany,Sangiovese,65
2144,3,California,Cabernet Sauvignon,84
2145,2,California,Bordeaux-style Red Blend,58
2146,3,Washington,Bordeaux-style Red Blend,50
2147,1,California,Cabernet Sauvignon,17
2150,4,California,Chardonnay,43
2152,4,Washington,Cabernet Sauvignon,48
2154,2,California,Cabernet Sauvignon,25
2155,4,California,Petite Sirah,35
2157,2,California,Cabernet Sauvignon,75
2161,3,Tuscany,Red Blend,18
2162,2,California,Marsanne-Roussanne,35
2163,2,California,Syrah,20
2164,3,Washington,Syrah,28
2166,3,Bordeaux,Bordeaux-style Red Blend,35
2167,2,California,Sauvignon Blanc,18
2170,2,California,Chardonnay,38
2172,2,California,Chardonnay,13
2174,2,California,Cabernet Sauvignon,79
2176,2,California,Viognier,15
2177,4,California,Cabernet Sauvignon,50
2181,3,Bordeaux,Merlot,17
2183,2,California,Syrah,35
2184,2,California,Cabernet Sauvignon,45
2186,1,California,Pinot Noir,33
2187,3,Tuscany,Prugnolo Gentile,34
2189,3,California,Pinot Noir,45
2190,4,Washington,Syrah,50
2192,1,California,Red Blend,14
2193,2,California,Cortese,15
2198,3,California,Pinot Noir,48
2199,2,California,Chardonnay,25
2201,3,California,Cabernet Sauvignon,48
2205,4,California,Pinot Noir,67
2208,2,Bordeaux,Bordeaux-style White Blend,12
2213,3,Washington,Chardonnay,26
2217,3,California,Pinot Gris,20
2220,2,NorthernSpain,Verdejo,15
2222,2,California,Syrah,30
2226,2,California,Cabernet Sauvignon,30
2233,3,California,Pinot Noir,32
2234,4,NorthernSpain,Red Blend,115
2236,3,California,Cabernet Sauvignon,26
2237,3,California,Syrah,42
2240,3,California,Sauvignon Blanc,23
2241,2,California,Rhône-style Red Blend,30
2244,4,California,Syrah,40
2246,1,California,Cabernet Sauvignon,9
2249,2,California,Syrah,25
2251,4,Washington,Syrah,45
2252,2,California,Orange Muscat,16
2253,3,California,Cabernet Sauvignon,111
2255,4,Tuscany,Merlot,250
2257,3,California,Cabernet Sauvignon,24
2258,3,California,Zinfandel,25
2263,2,California,Red Blend,17
2264,1,Bordeaux,Bordeaux-style White Blend,12
2265,1,California,Merlot,20
2270,2,California,Cabernet Sauvignon,27
2271,2,California,Pinot Grigio,18
2272,4,Washington,Viognier,16
2273,1,California,G-S-M,30
2282,2,Tuscany,Sangiovese,24
2283,3,Tuscany,Sangiovese,30
2286,2,California,Zinfandel,36
2290,3,California,Chardonnay,35
2291,2,California,Pinot Noir,13
2292,2,NorthernSpain,Tempranillo Blend,13
2295,3,California,Syrah,29
2299,2,California,Petite Verdot,50
2301,3,Washington,Rosé,23
2303,3,California,Cabernet Sauvignon,50
2304,2,California,Zinfandel,22
2306,4,California,Syrah,38
2312,3,California,Gewürztraminer,25
2314,4,California,Cabernet Sauvignon,55
2315,3,Washington,Chardonnay,35
2316,1,California,Chardonnay,14
2317,3,California,Pinot Gris,20
2318,2,California,Merlot,10
2319,2,Washington,Syrah,25
2320,1,California,Johannisberg Riesling,10
2326,3,California,Pinot Noir,52
2329,3,California,Cabernet Sauvignon,29
2334,4,California,White Blend,25
2338,3,California,Pinot Noir,54
2343,3,California,Pinot Noir,70
2345,4,Washington,White Blend,20
2349,4,Washington,Syrah,25
2351,2,California,Sauvignon Blanc,16
2353,4,Washington,Merlot,40
2355,3,California,Pinot Noir,45
2357,4,California,Pinot Noir,62
2358,3,California,Bordeaux-style Red Blend,35
2362,2,California,Pinot Noir,55
2363,2,Washington,Merlot,15
2364,2,California,Pinot Noir,27
2365,4,California,Red Blend,55
2370,2,California,Pinot Noir,69
2373,1,California,Zinfandel,10
2376,2,Washington,Barbera,23
2377,3,California,Tempranillo,70
2379,3,California,Sauvignon Blanc,42
2380,2,California,Pinot Noir,44
2381,3,California,Rhône-style Red Blend,20
2382,3,California,Pinot Noir,42
2386,3,California,Chardonnay,32
2389,2,California,Pinot Noir,44
2390,2,California,Pinot Gris,19
2393,1,California,Chardonnay,30
2397,3,California,Bordeaux-style Red Blend,55
2399,2,California,Roussanne,30
2400,3,California,Syrah,39
2403,4,California,Pinot Noir,68
2407,3,Tuscany,Merlot,70
2408,3,California,Syrah,23
2409,5,Tuscany,Merlot,169
2411,2,California,Merlot,19
2413,3,Washington,Cabernet Sauvignon,30
2415,2,California,Sauvignon Blanc,18
2418,2,Bordeaux,Bordeaux-style Red Blend,30
2419,2,NorthernSpain,Tempranillo,12
2421,4,Washington,Viognier,20
2423,2,Washington,Red Blend,28
2425,2,California,Chardonnay,34
2427,3,California,Barbera,18
2428,3,California,Petite Sirah,30
2431,2,California,Petite Sirah,30
2432,2,Tuscany,Sangiovese,21
2433,3,California,Cabernet Sauvignon,45
2439,3,California,Pinot Noir,55
2441,3,Washington,Red Blend,18
2446,2,California,Pinot Noir,46
2448,3,California,Pinot Noir,40
2449,1,California,Cabernet Sauvignon,35
2450,3,California,Rhône-style Red Blend,18
2453,2,California,Pinot Grigio,13
2457,3,Washington,Syrah,28
2458,3,Tuscany,Sangiovese Grosso,40
2459,2,California,Pinot Noir,39
2460,3,Tuscany,Red Blend,19
2461,2,California,Cabernet Sauvignon,50
2463,2,California,Chardonnay,20
2464,2,Washington,Sangiovese,30
2465,4,California,Cabernet Sauvignon,40
2467,3,Washington,Syrah,30
2470,2,NorthernSpain,White Blend,8
2471,3,California,Pinot Noir,62
2472,1,California,Cabernet Sauvignon,12
2477,1,California,Cabernet Sauvignon,49
2478,2,California,Chardonnay,25
2479,4,California,Merlot,42
2480,2,California,Bordeaux-style Red Blend,20
2481,4,California,Pinot Noir,42
2482,2,California,Chardonnay,15
2483,2,California,Pinot Noir,29
2484,4,California,Pinot Noir,65
2485,2,California,Chardonnay,18
2488,1,California,Cabernet Sauvignon,15
2489,3,California,Gewürztraminer,20
2495,4,Tuscany,Cabernet Sauvignon,30
2500,3,California,Syrah,28
2504,3,Bordeaux,Bordeaux-style Red Blend,30
2505,2,California,Sauvignon Blanc,16
2507,3,California,Sauvignon Blanc,12
2511,3,California,Sparkling Blend,20
2513,2,Tuscany,Rosé,12
2517,3,Washington,Cabernet Sauvignon,40
2521,2,California,Chardonnay,30
2522,3,Tuscany,Sangiovese,30
2523,3,Washington,Chardonnay,45
2526,2,California,Chardonnay,24
2529,3,Tuscany,Red Blend,24
2535,1,California,Barbera,28
2540,2,California,Chardonnay,13
2541,1,California,White Blend,22
2546,3,California,Pinot Noir,42
2547,3,Tuscany,Red Blend,18
2552,4,California,Cabernet Sauvignon,44
2553,3,California,Petite Sirah,32
2554,3,NorthernSpain,Tempranillo Blend,30
2555,2,Tuscany,Sangiovese,30
2556,3,California,Cabernet Sauvignon,50
2557,2,Tuscany,Sangiovese,16
2558,2,Bordeaux,Bordeaux-style Red Blend,30
2560,3,California,Chardonnay,13
2565,3,Washington,Syrah,45
2567,3,California,Chardonnay,20
2569,3,California,Ugni Blanc,27
2570,4,California,Chardonnay,45
2573,1,California,Chardonnay,10
2583,2,California,Pinot Noir,34
2585,3,California,Cabernet Sauvignon,25
2586,2,NorthernSpain,Tempranillo Blend,15
2587,3,California,Chardonnay,18
2589,4,California,Pinot Noir,48
2590,1,California,Rhône-style Red Blend,12
2591,2,California,Chardonnay,38
2592,4,California,Pinot Noir,50
2593,3,California,Chardonnay,35
2596,4,California,Bordeaux-style White Blend,50
2597,5,Washington,Cabernet Sauvignon,80
2602,2,Washington,Bordeaux-style Red Blend,35
2603,3,NorthernSpain,Viura,18
2608,2,California,Syrah,36
2612,3,California,Sauvignon Blanc,25
2614,3,California,Bordeaux-style Red Blend,38
2618,4,California,Pinot Noir,54
2621,1,California,Chardonnay,30
2624,2,California,Zinfandel,44
2630,4,California,Chardonnay,55
2634,2,California,Pinot Noir,30
2638,2,California,Chardonnay,24
2643,2,California,Viognier,8
2644,3,Washington,Bordeaux-style Red Blend,50
2645,2,California,Red Blend,18
2646,2,Washington,Viognier,19
2648,3,California,Merlot,35
2656,3,California,Chardonnay,24
2658,2,California,Cabernet Sauvignon,30
2660,3,California,Chardonnay,24
2662,3,California,Chardonnay,33
2663,2,California,Sangiovese,18
2664,2,California,Sauvignon Blanc,14
2665,3,California,Cabernet Sauvignon,40
2666,2,California,Pinot Noir,26
2667,3,Bordeaux,Bordeaux-style Red Blend,26
2668,3,California,Petit Verdot,30
2672,4,California,Pinot Noir,66
2674,2,California,Pinot Noir,42
2676,3,California,Cabernet Sauvignon,75
2678,3,California,Pinot Gris,24
2679,3,Washington,Merlot,45
2682,2,California,Sauvignon Blanc,17
2684,2,Bordeaux,Bordeaux-style Red Blend,27
2689,4,Tuscany,Red Blend,70
2692,3,California,Syrah,18
2693,2,NorthernSpain,Tempranillo Blend,20
2694,3,Tuscany,Sangiovese Grosso,55
2695,2,Washington,Chardonnay,13
2696,2,California,Pinot Noir,45
2700,3,California,Cabernet Sauvignon,35
2701,1,Washington,Riesling,15
2702,2,California,Chardonnay,41
2705,2,NorthernSpain,Tempranillo,10
2706,2,California,Petite Sirah,55
2707,2,California,Merlot,18
2708,3,Washington,Red Blend,30
2710,2,California,Chardonnay,8
2711,3,California,Sauvignon Blanc,21
2713,3,Washington,Cabernet Sauvignon,27
2715,2,California,Pinot Gris,16
2727,2,California,Chardonnay,19
2728,2,Tuscany,Red Blend,20
2729,3,Washington,Merlot,35
2733,3,Tuscany,Sangiovese,20
2734,3,California,Zinfandel,23
2735,2,California,Cabernet Sauvignon,27
2738,3,California,Riesling,25
2739,2,California,Cabernet Sauvignon,75
2741,4,Washington,Syrah,34
2746,3,California,Sauvignon Blanc,20
2747,2,California,Pinot Noir,48
2749,3,California,Syrah,28
2754,2,Bordeaux,Bordeaux-style White Blend,17
2756,3,California,Zinfandel,18
2761,1,California,Viognier,18
2766,3,California,Chardonnay,30
2768,2,California,Lagrein,18
2769,2,California,Merlot,14
2772,2,NorthernSpain,Tempranillo,22
2777,3,California,Pinot Noir,48
2778,3,Tuscany,Red Blend,21
2779,4,California,Chardonnay,30
2780,2,California,Petite Sirah,15
2781,2,California,Cabernet Pfeffer,25
2782,2,California,Rhône-style Red Blend,24
2783,3,Washington,Syrah,27
2784,2,California,Pinot Noir,39
2787,2,NorthernSpain,White Blend,15
2790,3,California,Zinfandel,25
2791,2,California,Viognier,15
2793,1,Washington,Sparkling Blend,11
2794,2,California,Zinfandel,11
2800,2,California,Roussanne,25
2804,3,California,Cabernet Sauvignon,65
2805,3,California,Cabernet Sauvignon,78
2807,3,NorthernSpain,Tempranillo,14
2808,3,California,Red Blend,40
2813,3,California,Riesling,20
2815,3,California,Pinot Noir,52
2816,3,California,Chardonnay,35
2818,4,California,Cabernet Sauvignon,75
2820,2,California,Merlot,19
2821,1,California,Bordeaux-style Red Blend,30
2826,2,California,Cabernet Franc,18
2830,2,Washington,Syrah,18
2831,4,Washington,Bordeaux-style White Blend,19
2833,3,NorthernSpain,Tempranillo Blend,30
2835,2,Washington,Cabernet Sauvignon,30
2837,3,California,Merlot,33
2838,3,California,Cabernet Sauvignon,50
2839,2,Tuscany,Sangiovese,20
2841,4,California,Sauvignon Blanc,35
2842,2,California,Cabernet Sauvignon,40
2843,2,Washington,Cabernet Sauvignon,30
2844,2,California,Cabernet Sauvignon,16
2845,4,Washington,Cabernet Sauvignon-Syrah,65
2851,4,California,Pinot Noir,39
2854,1,California,Rhône-style Red Blend,35
2857,3,California,Rhône-style White Blend,22
2859,3,California,Chardonnay,25
2862,4,California,Pinot Noir,75
2865,4,NorthernSpain,Garnacha,168
2867,2,California,Cabernet Sauvignon,20
2868,2,Washington,Riesling,12
2869,3,Tuscany,Sangiovese,22
2870,3,California,Zinfandel,35
2871,2,Washington,Viognier,13
2872,3,California,Zinfandel,24
2874,3,Tuscany,Sangiovese Grosso,45
2875,1,California,Zinfandel,36
2876,2,California,Chardonnay,21
2880,2,California,Bordeaux-style Red Blend,100
2886,3,Washington,Riesling,13
2889,3,Washington,Red Blend,28
2893,4,California,Merlot,38
2894,2,California,Red Blend,32
2895,1,California,Bordeaux-style Red Blend,13
2899,3,California,Chardonnay,30
2900,4,Tuscany,Sangiovese,62
2905,3,California,Pinot Noir,49
2907,3,California,Pinot Noir,40
2909,2,Tuscany,Sangiovese,65
2910,3,California,Cabernet Sauvignon,42
2911,2,Bordeaux,Bordeaux-style Red Blend,60
2916,4,California,Cabernet Sauvignon,70
2917,1,California,Merlot,30
2918,2,California,Cabernet Sauvignon,100
2923,4,California,Red Blend,52
2924,1,California,Chardonnay,15
2926,4,California,Chardonnay,39
2929,2,California,Zinfandel,12
2932,2,California,Pinot Noir,17
2936,3,California,Pinot Noir,50
2937,1,California,Merlot,9
2938,3,California,Riesling,22
2939,2,California,Bordeaux-style Red Blend,125
2940,2,California,Pinot Noir,16
2944,3,California,Zinfandel,24
2948,3,Washington,Merlot,28
2949,1,California,Malbec,85
2954,3,California,Pinot Noir,58
2958,2,Tuscany,Red Blend,16
2960,4,Washington,Syrah,35
2961,2,California,Shiraz,28
2964,3,California,Sauvignon Blanc,20
